"id","Country_ID","activity_id","Sector_ID","nace_id","lat","lon","NUTS3_ID","NUTS_ID","verified","allocatedFree"
"DE_201962","DE",41,"C19-C20",20.15,49.4961841,8.430558,"DEB34","DEB3",341222,396899
"DE_201960","DE",41,"C19-C20",20.15,49.4961841,8.430558,"DEB34","DEB3",553655,814285
"DE_201959","DE",39,"C19-C20",20.14,49.4961841,8.430558,"DEB34","DEB3",0,232607
"DE_201958","DE",38,"C19-C20",20.15,49.4961841,8.430558,"DEB34","DEB3",0,4127
"DE_201956","DE",40,"C19-C20",20.14,49.4961841,8.430558,"DEB34","DEB3",0,0
"DE_201957","DE",38,"C19-C20",20.15,49.4961841,8.430558,"DEB34","DEB3",64148,133129
"DE_201867","DE",32,"C23",23.32,51.2520309,14.5991956,"DED2C","DED2",7394,12409
"DE_201954","DE",43,"C19-C20",20.11,49.4961841,8.430558,"DEB34","DEB3",153970,141171
"DE_201939","DE",25,"C24",24.1,48.5940274,7.8226076,"DE134","DE13",43410,45752
"DE_201936","DE",32,"C23",23.31,50.4638125,7.7277183,"DEB1B","DEB1",7081,5776
"DE_201937","DE",32,"C23",23.31,50.4683244,7.7416983,"DEB1B","DEB1",11234,10278
"DE_201916","DE",32,"C23",23.44,49.4531623,8.4270779,"DEB34","DEB3",12755,16746
"DE_201900","DE",42,"C19-C20",20.14,51.6787945,7.0949199,"DEA36","DEA3",632,16901
"DE_201897","DE",43,"C19-C20",20.11,51.6787945,7.0949199,"DEA36","DEA3",30151,25817
"DE_201898","DE",42,"C19-C20",20.14,51.6787945,7.0949199,"DEA36","DEA3",94,70
"DE_201896","DE",43,"C19-C20",20.11,51.6787945,7.0949199,"DEA36","DEA3",205981,164833
"DE_201754","DE",25,"C24",24.1,51.5141396,7.4381092,"DEA52","DEA5",0,0
"DE_201646","DE",42,"C19-C20",20.14,49.6542172,8.364376,"DEB39","DEB3",63873,59112
"DE_201643","DE",32,"C23",23.32,51.152612,10.5610964,"DEG09","DEG0",13566,18845
"DE_201617","DE",32,"C23",23.32,49.245075,8.660861,"DE128","DE12",0,0
"DE_201612","DE",32,"C23",23.32,48.5402687,10.6521792,"DE277","DE27",4050,5216
"DE_201608","DE",32,"C23",23.32,48.3665581,10.2588747,"DE278","DE27",4183,5407
"DE_201604","DE",25,"C24",24.1,52.1610603,10.4309086,"DE912","DE91",0,0
"DE_201603","DE",25,"C24",24.1,51.8720454,10.6993947,"DEE09","DEE0",82393,63970
"DE_201602","DE",25,"C24",24.1,52.1610603,10.4309086,"DE912","DE91",30187,26154
"DE_201541","DE",42,"C19-C20",20.14,50.8590711,6.8448268,"DEA27","DEA2",1104,0
"DE_201539","DE",42,"C19-C20",20.14,50.8590711,6.8448268,"DEA27","DEA2",27127,22543
"DE_201540","DE",42,"C19-C20",20.14,50.8590711,6.8448268,"DEA27","DEA2",1239,0
"DE_201343","DE",42,"C19-C20",20.14,50.8329729,6.9763718,"DEA27","DEA2",57762,67791
"DE_361","DE",32,"C23",23.32,48.75044,11.19375,"DE21I","DE21",1813,3730
"DE_364","DE",32,"C23",23.2,50.6995405,7.1815603,"DEA2C","DEA2",11651,9821
"DE_360","DE",32,"C23",23.32,51.9758654,6.962749,"DEA34","DEA3",2964,3060
"DE_359","DE",32,"C23",23.32,50.4716691,7.835321,"DEB1B","DEB1",11818,9846
"DE_356","DE",32,"C23",23.32,52.3551575,7.71148,"DEA37","DEA3",0,0
"DE_357","DE",32,"C23",23.32,53.2886,8.81547,"DE936","DE93",0,0
"DE_596","DE",36,"C16-C18",17.12,52.032065,6.8262791,"DEA34","DEA3",34217,23210
"DE_594","DE",36,"C16-C18",17.12,50.9871074,13.6389027,"DED2F","DED2",11,863
"DE_593","DE",36,"C16-C18",17.12,50.7786198,13.1594074,"DED43","DED4",0,0
"DE_595","DE",36,"C16-C18",17.12,51.4064753,7.8395545,"DEA58","DEA5",0,0
"DE_352","DE",32,"C23",23.41,50.4595091,7.7233928,"DEB1B","DEB1",6197,8047
"DE_592","DE",36,"C16-C18",17.12,51.3210298,8.0072235,"DEA57","DEA5",1227,1631
"DE_591","DE",36,"C16-C18",17.12,53.0780726,14.3133608,"DE40I","DE40",35695,120046
"DE_590","DE",36,"C16-C18",17.12,48.5565911,11.2621823,"DE21I","DE21",49742,28735
"DE_2699","DE",33,"C23",23.14,49.6379059,9.1974139,"DE269","DE26",16460,10826
"DE_348","DE",32,"C23",23.32,48.2671143,12.1637078,"DE21A","DE21",0,0
"DE_587","DE",36,"C16-C18",17.12,48.5156394,9.3617701,"DE141","DE14",30075,23550
"DE_588","DE",36,"C16-C18",17.22,51.165171,6.8493498,"DEA11","DEA1",3564,4900
"DE_4130","DE",31,"C23",23.13,51.7555499,9.3985344,"DE926","DE92",65227,31579
"DE_4135","DE",31,"C23",23.13,52.5386734,11.4050865,"DEE04","DEE0",40596,36588
"DE_586","DE",36,"C16-C18",17.12,51.9867772,9.8189569,"DE925","DE92",15221,99490
"DE_4131","DE",36,"C16-C18",17.12,52.2734864,8.1208078,"DE944","DE94",30,20107
"DE_585","DE",36,"C16-C18",17.12,50.8019859,6.4584151,"DEA26","DEA2",3585,7449
"DE_346","DE",32,"C23",23.32,53.06546,8.43026,"DE94D","DE94",8384,9729
"DE_583","DE",36,"C16-C18",17.12,52.8091424,9.1546764,"DE927","DE92",101174,75395
"DE_4101","DE",31,"C23",23.11,51.5749635,14.6072722,"DE40G","DE40",33310,32031
"DE_4128","DE",31,"C23",23.14,51.7988072,11.691399,"DEE0C","DEE0",26916,25455
"DE_343","DE",32,"C23",23.32,48.2815559,11.4192857,"DE217","DE21",19261,24490
"DE_580","DE",36,"C16-C18",17.12,48.737136,8.3449028,"DE124","DE12",0,38880
"DE_338","DE",32,"C23",23.32,51.4585512,10.279619,"DEG06","DEG0",3712,1676
"DE_2595","DE",37,"C19-C20",20.13,52.3805471,9.856503,"DE929","DE92",0,0
"DE_579","DE",36,"C16-C18",17.12,52.0003205,8.6179923,"DEA41","DEA4",8574,37463
"DE_2496","DE",24,"C24",24.1,49.2523344,6.8510695,"DEC01","DEC0",112419,40128
"DE_2494","DE",25,"C24",24.1,52.1537382,10.4149067,"DE912","DE91",39323,18448
"DE_2495","DE",25,"C24",24.1,52.1537382,10.4149067,"DE912","DE91",264953,251739
"DE_341","DE",32,"C23",23.31,52.324863,8.3155013,"DE94E","DE94",8788,10217
"DE_578","DE",36,"C16-C18",17.12,51.8980253,10.6487242,"DEE09","DEE0",1746,1165
"DE_575","DE",36,"C16-C18",17.12,53.7812187,9.4285707,"DEF0E","DEF0",6091,31879
"DE_337","DE",32,"C23",23.32,52.1734274,11.1583145,"DEE07","DEE0",15022,23294
"DE_333","DE",32,"C23",23.32,50.3355433,10.215494,"DE266","DE26",2873,13988
"DE_2299","DE",42,"C19-C20",20.14,49.4961841,8.430558,"DEB34","DEB3",449456,676433
"DE_572","DE",36,"C16-C18",17.12,51.5073798,8.9849629,"DE736","DE73",371,3405
"DE_2397","DE",25,"C24",24.1,52.1610603,10.4309086,"DE912","DE91",21304,20608
"DE_332","DE",32,"C23",23.32,50.70479,12.48123,"DED45","DED4",7836,14897
"DE_571","DE",36,"C16-C18",17.12,51.2201,6.6978,"DEA1D","DEA1",75577,82849
"DE_331","DE",32,"C23",23.32,51.815473,8.4863542,"DEA42","DEA4",3404,15116
"DE_567","DE",36,"C16-C18",17.12,50.7698785,7.7153584,"DEB13","DEB1",2014,1567
"DE_570","DE",36,"C16-C18",17.12,50.0289637,8.2319868,"DEB35","DEB3",5919,4712
"DE_2194","DE",24,"C24",24.1,51.4913158,6.7408265,"DEA12","DEA1",0,0
"DE_330","DE",32,"C23",23.32,49.245075,8.660861,"DE128","DE12",12426,32217
"DE_569","DE",36,"C16-C18",17.12,48.4979231,8.3739428,"DE12C","DE12",23082,19730
"DE_2294","DE",42,"C19-C20",20.14,51.0670564,6.8460238,"DEA23","DEA2",388015,523216
"DE_2198","DE",42,"C19-C20",20.14,48.7555011,11.7037456,"DE21J","DE21",325916,296367
"DE_568","DE",36,"C16-C18",17.12,51.9318774,9.7830663,"DE926","DE92",0,0
"DE_2197","DE",42,"C19-C20",20.14,50.8330656,6.9669816,"DEA27","DEA2",295874,333709
"DE_84","DE",29,"C23",23.51,49.9575397,9.7670501,"DE26A","DE26",543135,572057
"DE_563","DE",36,"C16-C18",17.12,47.8819016,9.6431685,"DE148","DE14",0,0
"DE_2095","DE",42,"C19-C20",20.14,51.0670564,6.8460238,"DEA23","DEA2",628407,716027
"DE_2094","DE",33,"C23",23.99,50.789161,12.6145217,"DED45","DED4",70775,67311
"DE_325","DE",32,"C23",23.32,51.0276003,11.014064,"DEG01","DEG0",0,0
"DE_562","DE",36,"C16-C18",17.12,48.5953382,8.1170505,"DE134","DE13",11554,6667
"DE_83","DE",29,"C23",23.51,51.27187,11.658,"DEE08","DEE0",744579,743110
"DE_82","DE",29,"C23",23.51,48.6533897,10.1614621,"DE11C","DE11",392981,468428
"DE_324","DE",32,"C23",23.32,51.7169324,13.996713,"DE40B","DE40",11317,12307
"DE_81","DE",29,"C23",23.51,52.4889197,13.8096282,"DE409","DE40",843819,1162530
"DE_80","DE",29,"C23",23.51,48.3319003,9.7309042,"DE145","DE14",630437,669485
"DE_77","DE",29,"C23",23.51,50.3353123,6.7669035,"DEB24","DEB2",146963,131513
"DE_559","DE",36,"C16-C18",17.12,48.743857,8.3465896,"DE124","DE12",70506,59611
"DE_319","DE",32,"C23",23.32,51.77386,11.7849,"DEE0C","DEE0",0,0
"DE_558","DE",36,"C16-C18",17.12,48.52806,8.08694,"DE134","DE13",3884,45674
"DE_76","DE",29,"C23",23.51,48.8853224,10.9990827,"DE25C","DE25",243406,264300
"DE_74","DE",29,"C23",23.51,53.8770226,9.5799219,"DEF0E","DEF0",982119,899463
"DE_556","DE",36,"C16-C18",17.12,49.4659663,8.2616696,"DEB3C","DEB3",9,34
"DE_4108","DE",24,"C24",24.1,51.3082871,6.5540923,"DEA14","DEA1",0,0
"DE_72","DE",24,"C24",24.1,51.4078244,13.4403526,"DED2E","DED2",11061,6283
"DE_555","DE",36,"C16-C18",17.12,49.4516071,8.0616346,"DEB3C","DEB3",0,0
"DE_71","DE",24,"C24",24.1,50.9177192,8.0143921,"DEA5A","DEA5",44382,38139
"DE_554","DE",36,"C16-C18",17.12,50.0045547,8.31481,"DE714","DE71",64181,49317
"DE_551","DE",36,"C16-C18",17.12,50.9707437,13.8793851,"DED2F","DED2",18097,10555
"DE_1892","DE",25,"C24",24.1,52.1611794,14.6288292,"DE40C","DE40",103712,80938
"DE_1889","DE",31,"C23",23.11,50.9224999,11.5755738,"DEG03","DEG0",11876,11787
"DE_67","DE",24,"C24",24.1,53.5248106,9.9001723,"DE600","DE60",32903,49930
"DE_63","DE",24,"C24",24.1,51.312691,13.2849491,"DED2E","DED2",34236,43526
"DE_66","DE",23,"C24",7.1,51.4215531,6.7415852,"DEA12","DEA1",62486,70010
"DE_308","DE",32,"C23",23.32,48.8280893,11.6723335,"DE219","DE21",5933,6543
"DE_547","DE",36,"C16-C18",17.12,48.7718526,8.3389664,"DE124","DE12",61707,44458
"DE_61","DE",24,"C24",24.1,49.7885801,6.6900177,"DEB21","DEB2",9730,13054
"DE_60","DE",24,"C24",24.1,53.1409357,8.6834813,"DE501","DE50",2274086,4340328
"DE_546","DE",36,"C16-C18",17.12,49.8494528,7.8751619,"DEB14","DEB1",8996,6057
"DE_1877","DE",24,"C24",24.1,49.2529984,6.8469117,"DEC01","DEC0",6839,4117
"DE_58","DE",24,"C24",24.1,52.46864,7.31542,"DE949","DE94",40377,39731
"DE_306","DE",32,"C23",23.32,48.252279,10.1015774,"DE279","DE27",21039,25154
"DE_1875","DE",30,"C23",23.52,50.9445823,11.9883073,"DEG0L","DEG0",63974,44495
"DE_1871","DE",36,"C16-C18",17.12,52.7168092,12.021848,"DEE0D","DEE0",19957,15322
"DE_59","DE",24,"C24",24.1,49.2537899,6.8466497,"DEC01","DEC0",164617,3632
"DE_545","DE",36,"C16-C18",17.12,50.6446631,12.632647,"DED45","DED4",0,0
"DE_305","DE",32,"C23",23.32,49.75837,9.73266,"DE26C","DE26",0,0
"DE_1870","DE",36,"C16-C18",17.12,49.3632804,9.3451357,"DE118","DE11",3673,2052
"DE_303","DE",32,"C23",23.32,48.1866436,10.7614261,"DE276","DE27",4719,4779
"DE_542","DE",36,"C16-C18",17.12,50.5590879,6.496089,"DEA28","DEA2",1444,1469
"DE_57","DE",24,"C24",24.1,50.9939086,13.6391137,"DED2F","DED2",11619,9290
"DE_302","DE",32,"C23",23.32,48.1866436,10.7614261,"DE276","DE27",4422,6425
"DE_540","DE",36,"C16-C18",17.12,49.33074,9.35378,"DE118","DE11",4553,4175
"DE_54","DE",24,"C24",24.1,52.2121512,8.0420401,"DE94E","DE94",96794,75346
"DE_539","DE",36,"C16-C18",17.21,50.7057729,6.6523005,"DEA28","DEA2",156589,103411
"DE_53","DE",24,"C24",24.1,51.3703495,6.7266738,"DEA12","DEA1",4344314,6285294
"DE_538","DE",36,"C16-C18",17.12,51.5064068,8.9793228,"DE736","DE73",66563,61077
"DE_52","DE",24,"C24",24.1,49.3553758,6.7317259,"DEC04","DEC0",3983499,6263974
"DE_299","DE",32,"C23",23.32,49.8967207,10.2736587,"DE26B","DE26",4735,4296
"DE_537","DE",36,"C16-C18",17.12,50.7438599,6.4865777,"DEA26","DEA2",93224,64073
"DE_51","DE",24,"C24",24.1,52.4095922,12.4997753,"DE401","DE40",80373,73578
"DE_298","DE",32,"C23",23.32,48.4282365,12.043322,"DE227","DE22",12329,17165
"DE_536","DE",36,"C16-C18",17.12,50.9123254,14.0528256,"DED2F","DED2",11274,8821
"DE_50","DE",24,"C24",24.1,48.5940274,7.8226076,"DE134","DE13",76429,125748
"DE_535","DE",36,"C16-C18",17.12,50.7636416,6.490697,"DEA26","DEA2",0,0
"DE_1858","DE",31,"C23",23.19,50.0136839,8.2465642,"DEB35","DEB3",1052,1642
"DE_49","DE",22,"C19-C20",19.1,49.3553758,6.7317259,"DEC04","DEC0",677886,249819
"DE_296","DE",32,"C23",23.32,48.1108343,10.2505993,"DE27C","DE27",19674,29284
"DE_48","DE",24,"C24",24.1,50.8665012,8.0071898,"DEA5A","DEA5",13028,11495
"DE_534","DE",36,"C16-C18",17.12,52.8091424,9.1546764,"DE927","DE92",0,19634
"DE_47","DE",24,"C24",24.1,50.5693885,8.4944219,"DE722","DE72",18330,20726
"DE_43","DE",24,"C24",24.1,52.1610603,10.4309086,"DE912","DE91",3337320,6057157
"DE_533","DE",36,"C16-C18",17.12,48.7236271,8.3557998,"DE124","DE12",5425,4190
"DE_44","DE",24,"C24",24.1,51.4581606,6.7434963,"DEA12","DEA1",204563,15873
"DE_529","DE",36,"C16-C18",17.12,48.8163177,10.1315446,"DE11D","DE11",41359,22154
"DE_528","DE",36,"C16-C18",17.12,47.9057812,8.2260375,"DE132","DE13",27478,17866
"DE_41","DE",24,"C24",24.1,48.5131763,10.8520333,"DE276","DE27",107880,106929
"DE_40","DE",24,"C24",24.1,52.3157448,10.2414444,"DE91A","DE91",125981,110478
"DE_526","DE",36,"C16-C18",17.12,50.8696713,13.3933513,"DED43","DED4",0,20572
"DE_527","DE",36,"C16-C18",17.12,47.82107,10.43401,"DE27B","DE27",729,14074
"DE_289","DE",32,"C23",23.32,48.5242744,13.3325016,"DE228","DE22",15182,20549
"DE_39","DE",24,"C24",24.1,50.6579237,11.4509279,"DEG0I","DEG0",45032,43451
"DE_525","DE",36,"C16-C18",17.12,52.2734864,8.1208078,"DE944","DE94",89,14104
"DE_38","DE",24,"C24",24.1,49.2742024,6.7946182,"DEC04","DEC0",19441,17788
"DE_1894","DE",33,"C23",23.14,51.6123142,9.988476,"DE91C","DE91",5351,2969
"DE_37","DE",21,"C19-C20",19.2,52.4167132,10.1782698,"DE929","DE92",21665,15307
"DE_34","DE",21,"C19-C20",19.2,53.6087071,8.0883633,"DE945","DE94",0,0
"DE_518","DE",36,"C16-C18",17.12,47.6427498,10.818298,"DE27B","DE27",4593,3664
"DE_517","DE",36,"C16-C18",17.24,51.258096,7.2771809,"DEA56","DEA5",1698,1095
"DE_28","DE",21,"C19-C20",19.2,53.4774765,9.9521096,"DE600","DE60",606381,581919
"DE_516","DE",36,"C16-C18",17.12,53.403795,8.1353616,"DE94A","DE94",246125,174781
"DE_515","DE",36,"C16-C18",17.12,51.046185,13.0170709,"DED43","DED4",25915,21453
"DE_512","DE",36,"C16-C18",17.12,49.0388123,8.3117376,"DE122","DE12",115259,111541
"DE_511","DE",36,"C16-C18",17.12,51.2091843,6.7152388,"DEA1D","DEA1",33185,28672
"DE_274","DE",31,"C23",23.13,52.6603107,9.2147596,"DE927","DE92",0,0
"DE_275","DE",32,"C23",23.32,48.5608651,10.6708047,"DE277","DE27",6496,5976
"DE_273","DE",31,"C23",23.13,52.6603107,9.2147596,"DE927","DE92",0,0
"DE_779","DE",36,"C16-C18",17.12,51.3919437,8.0724797,"DEA57","DEA5",128654,53043
"DE_507","DE",36,"C16-C18",17.12,49.2092996,7.936382,"DEB3H","DEB3",53569,52874
"DE_506","DE",36,"C16-C18",17.12,53.679743,9.6785387,"DEF09","DEF0",20952,17761
"DE_505","DE",36,"C16-C18",17.12,50.6047358,12.9915898,"DED42","DED4",1192,2947
"DE_504","DE",36,"C16-C18",17.12,52.2940666,8.0229876,"DE944","DE94",2688,32459
"DE_503","DE",36,"C16-C18",17.12,50.7227852,10.3563706,"DEG0B","DEG0",4090,5014
"DE_20","DE",21,"C19-C20",19.2,51.2880396,12.0224799,"DEE0B","DEE0",1692681,1854677
"DE_270","DE",31,"C23",23.11,51.5704571,6.9431724,"DEA36","DEA3",103198,71535
"DE_268","DE",31,"C23",23.14,50.5045457,11.1402608,"DEG0H","DEG0",0,3198
"DE_267","DE",31,"C23",23.19,50.6984047,10.9384315,"DEG0F","DEG0",0,0
"DE_501","DE",36,"C16-C18",17.12,48.823243,10.1155016,"DE11D","DE11",0,0
"DE_19","DE",21,"C19-C20",19.2,53.0780699,14.2435621,"DE40I","DE40",3123277,1735280
"DE_266","DE",31,"C23",23.13,50.5222061,10.7583986,"DEG0E","DEG0",85200,61599
"DE_500","DE",36,"C16-C18",17.12,49.0676214,8.302001,"DEB3E","DEB3",35504,134116
"DE_265","DE",31,"C23",23.14,50.4863214,11.1562741,"DEG0H","DEG0",9835,14240
"DE_499","DE",36,"C16-C18",17.12,49.9843344,10.652143,"DE267","DE26",33179,131956
"DE_264","DE",31,"C23",23.11,51.9115787,10.4652536,"DE916","DE91",0,0
"DE_1774","DE",36,"C16-C18",17.12,49.5342887,8.4594526,"DE126","DE12",35110,42122
"DE_498","DE",36,"C16-C18",17.12,51.0511431,13.0166057,"DED43","DED4",0,13357
"DE_261","DE",31,"C23",23.13,51.4833247,8.817324,"DEA57","DEA5",19565,16104
"DE_496","DE",36,"C16-C18",17.12,47.87986,11.89633,"DE21K","DE21",5900,6472
"DE_14","DE",21,"C19-C20",19.2,53.4800443,9.9806205,"DE600","DE60",23889,71147
"DE_495","DE",36,"C16-C18",35.11,48.5543544,9.4700827,"DE113","DE11",0,0
"DE_13","DE",21,"C19-C20",19.2,52.3163358,7.3522066,"DE949","DE94",79698,41616
"DE_260","DE",31,"C23",23.13,50.71605,7.0354239,"DEA22","DEA2",38444,20824
"DE_494","DE",36,"C16-C18",17.12,50.9955244,8.5342147,"DE736","DE73",1618,1732
"DE_493","DE",35,"C16-C18",17.12,49.5342887,8.4594526,"DE126","DE12",122745,118230
"DE_258","DE",31,"C23",20.13,49.4478836,8.4113953,"DEB34","DEB3",26100,20431
"DE_11","DE",21,"C19-C20",19.2,49.05311,8.33646,"DE122","DE12",2569583,1800550
"DE_9","DE",21,"C19-C20",19.2,48.7637293,11.6065319,"DE21J","DE21",355070,276268
"DE_491","DE",35,"C16-C18",17.11,51.9867772,9.8189569,"DE925","DE92",3325,2017
"DE_256","DE",31,"C23",23.13,52.2627346,9.1400848,"DE928","DE92",42482,39363
"DE_7","DE",21,"C19-C20",19.2,48.7900242,11.7506292,"DE226","DE22",813834,690202
"DE_253","DE",31,"C23",23.11,52.2750844,11.4417533,"DEE07","DEE0",129762,99723
"DE_489","DE",35,"C16-C18",17.11,48.26968,9.72748,"DE145","DE14",51835,77857
"DE_252","DE",31,"C23",23.13,52.1971545,9.0694503,"DE928","DE92",50084,31647
"DE_6","DE",21,"C19-C20",19.2,53.9024485,9.1150566,"DEF05","DEF0",35828,24798
"DE_488","DE",35,"C16-C18",17.11,52.726328,12.011216,"DEE0D","DEE0",78232,44567
"DE_5","DE",21,"C19-C20",19.2,48.1945703,12.8359922,"DE214","DE21",1071986,819904
"DE_249","DE",31,"C23",23.13,48.628681,8.0666083,"DE134","DE13",0,0
"DE_4","DE",21,"C19-C20",19.2,51.5968243,7.0337238,"DEA32","DEA3",2679170,2300160
"DE_1691","DE",36,"C16-C18",17.12,50.39167,7.58522,"DEB11","DEB1",12286,10961
"DE_250","DE",31,"C23",23.13,51.3710544,14.0701302,"DED2C","DED2",11918,9903
"DE_3","DE",21,"C19-C20",19.2,51.5968243,7.0337238,"DEA32","DEA3",899437,593793
"DE_486","DE",32,"C23",23.49,48.5481442,12.5496008,"DE22C","DE22",0,0
"DE_1","DE",21,"C19-C20",19.2,48.7917097,11.4831875,"DE219","DE21",573123,472661
"DE_247","DE",31,"C23",23.19,48.9869112,13.3021098,"DE229","DE22",0,0
"DE_246","DE",31,"C23",23.19,49.4274618,11.8862632,"DE234","DE23",8417,10292
"DE_244","DE",31,"C23",23.13,51.00636,13.65729,"DED2F","DED2",17648,8514
"DE_480","DE",32,"C23",23.32,48.8391052,11.2136198,"DE219","DE21",0,0
"DE_242","DE",31,"C23",23.14,53.47576,12.02623,"DE80O","DE80",17213,11361
"DE_241","DE",31,"C23",23.14,49.2902714,8.4686497,"DEB38","DEB3",44612,31767
"DE_478","DE",32,"C23",23.32,48.280587,9.7096692,"DE145","DE14",0,0
"DE_240","DE",31,"C23",23.14,50.9912802,7.1169843,"DEA2B","DEA2",33831,19115
"DE_238","DE",31,"C23",23.13,51.439215,7.0880323,"DEA13","DEA1",58706,43261
"DE_1577","DE",36,"C16-C18",17.12,50.9598323,12.7563372,"DED43","DED4",391,300
"DE_237","DE",31,"C23",23.13,49.9844057,9.5785243,"DE26A","DE26",62582,48239
"DE_236","DE",31,"C23",23.13,50.5105464,11.2132921,"DEG0I","DEG0",0,0
"DE_474","DE",32,"C23",23.32,52.3264515,7.6679529,"DEA37","DEA3",0,0
"DE_233","DE",31,"C23",23.13,51.5041309,14.6356911,"DED2D","DED2",15404,11722
"DE_232","DE",31,"C23",23.11,51.5704571,6.9431724,"DEA36","DEA3",138310,115147
"DE_471","DE",32,"C23",23.32,52.25752,9.9693324,"DE925","DE92",0,0
"DE_231","DE",31,"C23",23.13,50.4721057,11.2843749,"DE24A","DE24",12855,10976
"DE_230","DE",31,"C23",23.13,51.806435,9.4433216,"DE926","DE92",48985,30952
"DE_470","DE",32,"C23",23.32,52.563543,9.0770413,"DE927","DE92",0,0
"DE_229","DE",31,"C23",23.19,50.0136839,8.2465642,"DEB35","DEB3",39912,32421
"DE_227","DE",31,"C23",23.19,51.8813922,10.0294287,"DE918","DE91",6896,5119
"DE_468","DE",32,"C23",23.32,48.30295,12.37924,"DE21G","DE21",2635,3231
"DE_224","DE",31,"C23",23.11,49.4340664,6.8529251,"DEC04","DEC0",0,0
"DE_222","DE",31,"C23",23.11,51.6537948,12.2407838,"DEE05","DEE0",103755,87200
"DE_221","DE",31,"C23",20.13,51.1747932,6.8421497,"DEA11","DEA1",75123,82830
"DE_463","DE",32,"C23",23.32,48.4670458,11.1199256,"DE275","DE27",7436,13424
"DE_220","DE",31,"C23",23.13,47.9067729,9.8754117,"DE148","DE14",83343,67107
"DE_1469","DE",35,"C16-C18",17.11,49.9773198,9.0663252,"DE264","DE26",16471,6666
"DE_218","DE",31,"C23",23.13,50.46801,7.78243,"DEB1B","DEB1",62270,47280
"DE_460","DE",32,"C23",23.2,49.109699,8.7409874,"DE123","DE12",8290,7977
"DE_217","DE",31,"C23",23.13,51.5293489,6.999907,"DEA13","DEA1",90558,74719
"DE_215","DE",31,"C23",23.13,49.0175409,13.2279637,"DE229","DE22",17939,16024
"DE_214","DE",31,"C23",23.14,51.509583,12.303699,"DED53","DED5",18511,14251
"DE_1434","DE",42,"C19-C20",20.16,50.86159,6.8581925,"DEA27","DEA2",7520,4482
"DE_458","DE",32,"C23",23.32,48.2855234,12.904915,"DE22A","DE22",20924,30688
"DE_210","DE",31,"C23",23.13,50.4906476,11.1716572,"DEG0H","DEG0",83372,63376
"DE_209","DE",31,"C23",23.13,52.6603107,9.2147596,"DE927","DE92",84935,80995
"DE_1401","DE",36,"C16-C18",17.12,50.9895497,7.1244733,"DEA2B","DEA2",0,0
"DE_207","DE",31,"C23",23.13,53.9479221,10.196462,"DEF0D","DEF0",37815,29847
"DE_205","DE",31,"C23",23.13,52.6603107,9.2147596,"DE927","DE92",0,0
"DE_453","DE",32,"C23",23.32,51.6810818,7.4129903,"DEA35","DEA3",0,0
"DE_206","DE",31,"C23",23.19,50.7729531,6.4903969,"DEA26","DEA2",14320,17337
"DE_200","DE",31,"C23",23.11,50.8733379,7.0663166,"DEA23","DEA2",1783,115082
"DE_1366","DE",36,"C16-C18",17.12,50.3073736,7.6062956,"DEB1A","DEB1",5892,7669
"DE_203","DE",31,"C23",23.13,51.6247935,7.5138617,"DEA5C","DEA5",54191,39200
"DE_204","DE",31,"C23",23.13,52.53672,13.71558,"DE409","DE40",36313,29805
"DE_202","DE",31,"C23",23.13,51.6503278,14.2274502,"DE40G","DE40",45464,29576
"DE_195","DE",31,"C23",23.11,50.8762723,6.0928674,"DEA2D","DEA2",72206,66880
"DE_199","DE",31,"C23",23.11,49.520415,8.4777823,"DE126","DE12",0,0
"DE_198","DE",31,"C23",23.11,50.7859,6.21884,"DEA2D","DEA2",95408,84433
"DE_450","DE",32,"C23",23.32,51.7931088,9.7782447,"DE918","DE91",5277,4360
"DE_1327","DE",36,"C16-C18",17.12,51.2046152,6.7820606,"DEA11","DEA1",19324,17212
"DE_192","DE",31,"C23",23.14,51.3179055,13.1019774,"DED53","DED5",0,0
"DE_191","DE",31,"C23",23.19,50.5319328,11.2255308,"DEG0I","DEG0",0,0
"DE_445","DE",32,"C23",23.32,51.5565508,9.0483794,"DEA44","DEA4",18602,20223
"DE_189","DE",31,"C23",23.19,50.87692,13.31923,"DED43","DED4",0,0
"DE_187","DE",31,"C23",23.19,49.7861138,9.4961989,"DE26A","DE26",1120,1452
"DE_441","DE",32,"C23",23.32,47.7747474,9.2085559,"DE147","DE14",6636,8443
"DE_440","DE",32,"C23",23.32,53.5901118,7.5004186,"DE94H","DE94",2953,2654
"DE_185","DE",30,"C23",23.52,52.1611794,14.6288292,"DE40C","DE40",131481,110502
"DE_438","DE",32,"C23",23.32,50.0862472,9.0843434,"DE264","DE26",8975,9348
"DE_436","DE",32,"C23",23.32,49.8171365,7.9584216,"DEB3B","DEB3",21192,28887
"DE_183","DE",30,"C23",10.81,51.7001245,11.7584153,"DEE0C","DEE0",35371,53809
"DE_180","DE",30,"C23",10.81,51.72954,6.3586,"DEA1B","DEA1",58870,28221
"DE_1204","DE",36,"C16-C18",17.12,53.69535,9.71502,"DEF09","DEF0",17193,17027
"DE_435","DE",32,"C23",23.32,51.836717,9.0733504,"DEA44","DEA4",12998,11541
"DE_434","DE",32,"C23",23.32,51.815175,9.4012566,"DEA44","DEA4",0,0
"DE_433","DE",32,"C23",23.32,52.1006369,8.9323033,"DEA45","DEA4",0,0
